time,name,altitude,azimuth,latency,throughput_mbps,packet_loss_percent
2026-03-04 17:57:04.673300+00:00,STARLINK-1020,-71.12947602211682,117.85241336716528,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1031,-31.654356760918223,318.4934134913252,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1036,0.10008280463872932,23.529254308639437,66.94995859768063,49.15012420695808,6.969975158608381
2026-03-04 17:57:04.673300+00:00,STARLINK-1039,-54.02450106848475,251.3538179931148,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1042,-74.01653542125432,67.22475897314004,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1043,-71.8286927122217,125.90805279015487,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1046,-54.462366121671664,253.83473289320713,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1047,-29.57283853917621,312.8068336789338,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1048,-82.79431864597503,208.7968927796462,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1053,-20.42319558971018,203.58699169325308,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1063,-28.599410182558906,65.59568920997863,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1067,-52.09911675130787,260.79917018438584,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1068,-78.88287155587595,159.61858178102068,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1112,-59.699856907088204,231.31404249732498,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1114,-65.0731133821019,286.88269644281854,,0.0,100.0
2026-03-04 17:57:04.673300+00:00,STARLINK-1123,-41.73896617807269,21.56401073192516,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1008,-43.50054130648984,288.97088449724083,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1012,-11.513215853158641,83.71739078931374,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1017,-75.10703542348976,266.7867623584857,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1019,-57.491272232186326,316.3989176639987,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1020,-72.62209873970849,121.85805371141092,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1031,-29.63836003260922,317.5852035665491,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1036,-0.9397289103784117,33.81324562020651,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1039,-52.24532461738005,252.86404368580406,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1042,-73.92347631206175,60.004777316151404,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1043,-73.33190804496292,130.11598138639138,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1046,-52.67758607232322,255.41084048957765,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1047,-27.50453889017036,313.12996066548874,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1048,-82.50644377717757,223.81514987065015,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1053,-21.723010612301195,199.44956940703156,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1063,-30.505600106670045,67.15164694296293,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1067,-50.30046895270458,262.36202466199404,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1068,-79.90026552447101,168.7029633036417,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1112,-57.76142658713416,232.27691099788865,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1114,-65.03426711172222,281.88888933088276,,0.0,100.0
2026-03-04 17:58:04.673300+00:00,STARLINK-1123,-42.73144029964183,18.39576506552777,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1008,-41.64273132192863,290.22735802065705,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1012,-13.630269851662273,86.89947522564277,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1017,-73.49598720938624,270.6660527373545,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1019,-55.52172605182815,316.4793831940663,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1020,-74.04449043665716,126.46691739717308,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1031,-27.612617287629735,316.5864477049161,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1036,-2.4131051067700584,42.9587655555871,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1039,-50.45851441840175,254.33199945936985,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1042,-73.62128276247262,52.94275257524066,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1043,-74.75913000842033,134.99772226455673,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1046,-50.88496733107869,256.939295509416,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1047,-25.409525063852385,313.44689520715855,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1048,-81.78642406073979,237.02120291490633,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1053,-23.082566517189218,195.58665565819263,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1063,-32.398777042435185,68.64839993266511,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1067,-48.49441995573601,263.8891063495755,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1068,-80.65086600008553,179.40586655838086,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1112,-55.820171954898434,233.20439095891035,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1114,-64.87956892740351,276.92538761513435,,0.0,100.0
2026-03-04 17:59:04.673300+00:00,STARLINK-1123,-43.73437521685862,15.241738153693717,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1008,-39.77569414002731,291.4808640798463,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1012,-15.713243135565296,89.69203423979128,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1017,-71.83617606715258,273.93811599432,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1019,-53.54916415488035,316.54335553812825,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1020,-75.37649303513652,131.81372692535118,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1031,-25.575385405422022,315.4785276538068,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1036,-4.160920486556625,50.850453932094176,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1039,-48.66451823637665,255.76819698302143,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1042,-73.12196467716815,46.18423773202158,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1043,-76.08713288520022,140.70999192131683,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1046,-49.08511531645951,258.43148910400765,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1047,-23.282506651581354,313.75907781497256,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1048,-80.73383511951393,247.76683796388505,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1053,-24.49019591677015,191.9693461279084,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1063,-34.2801559984311,70.09861417543279,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1067,-46.681477257828,265.39082808465866,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1068,-81.0668954569971,191.44533943680295,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1112,-53.876217401098764,234.10633922410955,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1114,-64.61040515954637,272.02619175909217,,0.0,100.0
2026-03-04 18:00:04.673300+00:00,STARLINK-1123,-44.74469763267137,12.095209130068385,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1008,-37.89895476383607,292.73906205944013,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1012,-17.765460356496042,92.17263795595994,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1017,-70.1392000059794,276.7433782667267,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1019,-51.57325419517377,316.5908674592545,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1020,-76.59146624341702,138.04749953101384,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1031,-23.524519746740012,314.23813427334875,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1036,-6.061376980514046,57.5624112223528,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1039,-46.86364121276362,257.1821477487884,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1042,-72.44312252591452,39.833163762957966,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1043,-77.2849368053653,147.4237533623807,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1046,-47.278481770680706,259.8976809039164,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1047,-21.11667459070988,314.0681304169232,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1048,-79.44710810252114,256.2225817630292,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1053,-25.936203282752878,188.5686751007706,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1063,-36.150722960691766,71.51337649885912,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1067,-44.862015938262616,266.8768605744035,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1068,-81.10096307680674,204.07303577171206,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1112,-51.92960898037515,234.99112901601703,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1114,-64.22971852062543,267.2222178039557,,0.0,100.0
2026-03-04 18:01:04.673300+00:00,STARLINK-1123,-45.75931752904163,8.949204942263254,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1008,-36.01186886905298,294.00989148588747,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1012,-19.790564443928055,94.40137872538642,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1017,-68.41318985326404,279.1852774398937,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1019,-49.59361245786944,316.6216775167196,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1020,-77.65510021352306,145.3097803870496,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1031,-21.457373046840296,312.83561337188934,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1036,-8.036053345220227,63.254387652038105,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1039,-45.056063239579416,258.5826600976641,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1042,-71.60541873588778,33.947200590588515,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1043,-78.31254648842939,155.29213393116044,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1046,-45.465387024710985,261.3473276807449,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1047,-18.9031186377293,314.37596348062203,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1048,-78.00071776977745,262.8553015174961,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1053,-27.412537437797308,185.35676382113692,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1063,-38.01126519221942,72.90259938360713,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1067,-43.03629513230509,268.3564158762183,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1068,-80.74845155487526,216.28174658967146,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1112,-49.98032528346361,235.8660923729305,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1114,-63.741800274519306,262.5398122171393,,0.0,100.0
2026-03-04 18:02:04.673300+00:00,STARLINK-1123,-46.77510830307489,5.796524033408786,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1008,-34.11360197329718,295.3018113493734,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1012,-21.792026275866824,96.42518329182323,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1017,-66.6639431355661,281.34070322885987,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1019,-47.60979417536363,316.63528389215026,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1020,-78.5254835114328,153.68791720146734,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1031,-19.370674576165513,311.2326194759082,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1036,-10.039701090458795,68.10280998272411,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1039,-43.24185064915113,259.97809537200453,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1042,-70.63025804587565,28.543210858341126,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1043,-79.12167632718902,164.38377469474526,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1046,-43.64603591338324,262.7893653199666,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1047,-16.629954252016127,314.68493140497065,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1048,-76.44507457593481,268.12264898474865,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1053,-28.912486675544212,182.30743390790667,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1063,-39.86239499341324,74.27535194773125,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1067,-41.204469598268815,269.8385053480005,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1068,-80.04993285252584,227.24973126485145,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1112,-48.0282834391619,236.7378602948571,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1114,-63.15201923842824,257.9998070623006,,0.0,100.0
2026-03-04 18:03:04.673300+00:00,STARLINK-1123,-47.78888557318186,2.62976016202092,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1008,-32.203100757550054,296.62407360577697,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1012,-23.772955234387716,98.28107186451822,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1017,-64.89565704496066,283.2675352028922,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1019,-45.62128153728486,316.6309233572637,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1020,-79.15618190055645,163.1402844779989,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1031,-17.260398852170475,309.37873648929013,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1036,-12.048188863904366,72.26822942742564,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1039,-41.420963293043584,261.37659820065886,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1042,-69.53809513726617,23.607821676988834,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1043,-79.6608991770211,174.58395840587917,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1046,-41.82052869424383,264.2324608680096,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1047,-14.28097535001442,314.99806857584315,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1048,-74.81311756633323,272.3839366243999,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1053,-30.430412355161963,179.3964601957438,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1063,-41.704567571086784,75.64013956386502,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1067,-39.36659737206292,271.3321862448775,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1068,-79.07110211381925,236.6116260148467,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1112,-46.07334126259743,237.61263657901122,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1114,-62.466522521090575,253.61714747823572,,0.0,100.0
2026-03-04 18:04:04.673300+00:00,STARLINK-1123,-48.79738503918192,359.4413292828047,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1008,-30.279054940243793,297.9870494042254,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1012,-25.736051234408713,99.99858591394191,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1017,-63.111407863407244,285.00996022507724,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1019,-43.627468737562,316.60755663743333,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1020,-79.50403762421725,173.41865561002285,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1031,-15.121657629624035,307.20654493328726,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1036,-14.049587093626648,75.8849906738835,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1039,-39.593257752831846,262.78631360764837,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1042,-68.34744791088305,19.108599946110918,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1043,-79.88688126615284,185.51366957461119,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1046,-39.98886794308502,265.6852487739947,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1047,-11.833504406130327,315.31946455093527,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1048,-73.12638228847891,275.90093060472327,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1053,-31.96152427824256,176.60159494754842,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1063,-43.538093567206985,77.00514966650482,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1067,-37.522644269051106,272.84681016116264,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1068,-77.8792222600043,244.39329980196405,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1112,-44.11529609410366,238.49643087017688,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1114,-61.69194047607694,249.4010260194239,,0.0,100.0
2026-03-04 18:05:04.673300+00:00,STARLINK-1123,-49.79723982216802,356.2235028612358,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1008,-28.339847542263758,299.4026322467619,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1012,-27.6836194968241,101.60159142795175,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1017,-61.31346929069662,286.6022074753784,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1019,-41.62764316531608,316.5638399667214,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1020,-79.54086428828148,184.05394428983428,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1031,-12.94871145790222,304.62435526969324,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1036,-16.038624109689,79.06122233800468,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1039,-37.75848719536048,264.21560241870577,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1042,-67.07448667058692,15.00327417276398,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1043,-79.77869702884274,196.56352446758106,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1046,-38.1509621419157,267.1565640275518,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1047,-9.254824278119909,315.65488951520564,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1048,-71.39917436101487,278.8603217007656,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1053,-33.50169492329575,173.9024562668945,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1063,-45.36314662358459,78.37847813234987,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1067,-35.67248586533974,274.3922866176535,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1068,-76.53026798034156,250.81287987004643,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1112,-42.153880528323995,239.3952702737193,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1114,-60.83512080837991,245.35539690722487,,0.0,100.0
2026-03-04 18:06:04.673300+00:00,STARLINK-1123,-50.78495779557567,352.96845148557924,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1008,-26.383490748775102,300.88475088605156,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1012,-29.617609845624635,103.10962313482011,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1017,-59.50352707488602,288.0711850174158,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1019,-39.620961517853296,316.4980812693011,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1020,-79.26346664841512,194.463790137578,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1031,-10.735353678283834,301.5054990705204,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1036,-18.013510971170742,81.88252551677554,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1039,-35.91629823727148,265.6732661728643,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1042,-65.73300608883343,11.246237222623675,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1043,-79.34634031874623,207.08131560602786,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1046,-36.306626518608766,268.65568453306696,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1047,-6.495974552722401,316.01289433940855,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1048,-69.64120015807998,281.3954401201508,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1053,-35.04730708069659,171.28034255458874,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1063,-47.17976614178081,79.76834878226259,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1067,-33.815907573850346,275.97937627778845,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1068,-75.06628072261546,256.1314167370666,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1112,-40.188754951562494,240.3154055687283,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1114,-59.902907106879105,241.4797226221613,,0.0,100.0
2026-03-04 18:07:04.673300+00:00,STARLINK-1123,-51.75689955420183,349.66830314911965,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1008,-24.40754393356718,302.4500376498719,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1012,-31.539662469900424,104.5388943262497,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1017,-57.68282573349526,289.438359103705,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1019,-37.60641914897861,316.4081779126805,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1020,-78.69489590891746,204.13866771644172,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1031,-8.476306250945745,297.6728427521772,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1036,-19.974199192117272,84.41636568889827,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1039,-34.066225115781855,267.1687933809172,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1042,-64.33460923079248,7.792587300732412,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1043,-78.62649643405635,216.59241904270766,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1046,-34.45558163766912,270.19259570305127,,0.0,100.0
2026-03-04 18:08:04.673300+00:00,STARLINK-1047,-3.480347821204153,316.40687169479,,0.0,100.0
